"id","year","stint","team","lg","g","ab","r","h","X2b","X3b","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","gidp"
"mayle01",1979,1,"BAL","AL",124,456,59,116,15,0,19,69,3,4,28,100,4,1,2,4,18
"maymi01",1979,1,"DET","AL",6,11,1,3,2,0,0,3,0,0,1,1,1,0,0,0,1
"maymi01",1979,2,"CHA","AL",65,202,23,51,13,0,7,28,0,0,14,27,1,2,2,1,3
"mcclubo01",1979,1,"ML4","AL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mcraeha01",1979,1,"KCA","AL",101,393,55,113,32,4,10,74,5,4,38,46,0,4,1,7,6
"milleri01",1979,1,"CAL","AL",120,427,60,125,15,5,2,28,5,4,50,69,1,1,9,1,7
"molitpa01",1979,1,"ML4","AL",140,584,88,188,27,16,9,62,33,13,48,48,5,2,6,5,9
"moneydo01",1979,1,"ML4","AL",92,350,52,83,20,1,6,38,1,0,40,47,0,2,6,4,10
"montawi01",1979,2,"TEX","AL",38,144,19,46,6,0,8,24,0,1,8,14,1,1,0,1,4
"moorech02",1979,1,"ML4","AL",111,337,45,101,16,2,5,38,8,5,29,32,1,1,3,2,11
"moralje01",1979,1,"DET","AL",129,440,50,93,23,1,14,56,10,4,30,56,0,2,2,8,15
"morgami01",1979,1,"OAK","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"morrija02",1979,1,"DET","AL",28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"morriji01",1979,1,"CHA","AL",67,240,38,66,14,0,14,35,11,3,15,48,0,4,7,3,2
"mullira01",1979,1,"CAL","AL",22,68,7,10,0,0,1,8,0,0,4,14,0,1,0,5,2
"murcebo01",1979,2,"NYA","AL",74,264,42,72,12,0,8,33,1,1,25,32,2,2,2,1,10
"murphto02",1979,1,"TOR","AL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"murraed02",1979,1,"BAL","AL",159,606,90,179,30,2,25,99,10,2,72,78,9,2,1,6,16
"nettlgr01",1979,1,"NYA","AL",145,521,71,132,15,1,20,73,1,2,59,53,6,0,0,8,14
"oglivbe01",1979,1,"ML4","AL",139,514,88,145,30,4,29,81,12,5,48,56,12,2,4,4,11
"oliveal01",1979,1,"TEX","AL",136,492,69,159,28,4,12,76,4,5,34,34,8,4,1,7,14
"ortajo01",1979,1,"CHA","AL",113,325,49,85,18,3,11,46,1,5,44,33,2,1,3,4,6
"otisam01",1979,1,"KCA","AL",151,577,100,170,28,2,18,90,30,5,68,92,8,3,7,5,12
"pacioto01",1979,1,"SEA","AL",103,310,38,89,23,4,6,42,6,4,28,62,1,5,3,3,6
"palmeji01",1979,1,"BAL","AL",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"parrila02",1979,1,"DET","AL",143,493,65,136,26,3,19,65,6,7,49,105,2,2,3,1,15
"petryda01",1979,1,"DET","AL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pinielo01",1979,1,"NYA","AL",130,461,49,137,22,2,11,69,3,2,17,31,6,2,3,8,17
"porteda02",1979,1,"KCA","AL",157,533,101,155,23,10,20,112,3,4,121,65,8,8,4,13,11
"quirkja01",1979,1,"KCA","AL",51,79,8,24,6,1,1,11,0,0,5,13,0,1,0,0,0
"randowi01",1979,1,"NYA","AL",153,574,98,155,15,13,5,61,33,12,95,39,5,3,5,5,23
"renkost01",1979,1,"BOS","AL",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"riceji01",1979,1,"BOS","AL",158,619,117,201,39,6,39,130,9,4,57,97,4,4,0,8,16
"righeda01",1979,1,"NYA","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rivermi01",1979,1,"NYA","AL",74,286,37,82,18,5,3,25,3,7,13,21,2,1,2,5,3
"rivermi01",1979,2,"TEX","AL",58,247,35,74,9,3,6,25,7,2,9,18,0,1,3,3,2
"rodriau01",1979,1,"DET","AL",106,343,27,87,18,0,5,36,0,2,11,40,0,1,5,3,9
"rudijo01",1979,1,"CAL","AL",90,330,35,80,11,3,11,61,0,0,24,61,3,1,4,2,7
"ryanno01",1979,1,"CAL","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scottge02",1979,1,"BOS","AL",45,156,18,35,9,1,4,23,0,0,17,22,1,0,1,1,12
"scottge02",1979,2,"KCA","AL",44,146,19,39,8,2,1,20,1,1,12,32,1,2,1,1,12
"scottge02",1979,3,"NYA","AL",16,44,9,14,3,1,1,6,1,0,2,7,0,0,0,1,0
"singlke01",1979,1,"BAL","AL",159,570,93,168,29,1,35,111,3,1,109,118,16,1,1,7,16
"slatoji01",1979,1,"ML4","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"smallro02",1979,1,"MIN","AL",162,621,94,168,28,3,24,95,2,3,80,80,8,4,15,9,9
"spencji01",1979,1,"NYA","AL",106,295,60,85,15,3,23,53,0,2,38,25,11,0,1,2,12
"splitpa01",1979,1,"KCA","AL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stanlfr01",1979,1,"NYA","AL",57,100,9,20,1,0,2,14,0,1,5,17,0,0,4,1,1
"staubru01",1979,1,"DET","AL",68,246,32,58,12,1,9,40,1,0,32,18,1,5,1,4,9
"stiebda01",1979,1,"TOR","AL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sundbji01",1979,1,"TEX","AL",150,495,50,136,23,4,5,64,3,3,51,51,5,5,5,5,17
"tananfr01",1979,1,"CAL","AL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"thomago01",1979,1,"ML4","AL",156,557,97,136,29,0,45,123,1,5,98,175,6,2,5,6,8
"thondi01",1979,1,"CAL","AL",35,56,6,19,3,0,0,8,0,0,5,10,0,0,1,0,2
"thornan01",1979,1,"CLE","AL",143,515,89,120,31,1,26,93,5,4,90,93,2,4,1,7,8
"tiantlu01",1979,1,"NYA","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tidrodi01",1979,1,"NYA","AL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"torremi01",1979,1,"BOS","AL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trammal01",1979,1,"DET","AL",142,460,68,127,11,4,6,50,17,14,43,55,0,0,12,5,6
"washicl01",1979,1,"CHA","AL",131,471,79,132,33,5,13,66,19,11,28,93,7,3,2,4,10
"watsobo01",1979,2,"BOS","AL",84,312,48,105,19,4,13,53,3,2,29,33,7,5,0,1,10
"whitalo01",1979,1,"DET","AL",127,423,75,121,14,8,3,42,20,10,78,66,2,1,14,4,10
"whitefr01",1979,1,"KCA","AL",127,467,73,124,26,4,10,48,28,8,25,54,3,1,3,7,11
"whitero01",1979,1,"NYA","AL",81,205,24,44,6,0,3,27,2,2,23,21,1,0,5,3,6
"wilcomi01",1979,1,"DET","AL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"wilsowi02",1979,1,"KCA","AL",154,588,113,185,18,13,6,49,83,12,28,92,3,7,13,4,1
"wiseri01",1979,1,"CLE","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"wohlfji01",1979,1,"ML4","AL",63,175,19,46,13,1,1,17,6,2,8,28,0,0,5,3,3
"yastrca01",1979,1,"BOS","AL",147,518,69,140,28,1,21,87,3,3,62,46,8,2,0,8,12
"yountro01",1979,1,"ML4","AL",149,577,72,154,26,5,8,51,11,8,35,52,3,1,10,3,15
"almonbi01",1979,1,"SDN","NL",100,198,20,45,3,0,1,8,6,5,21,48,7,0,5,2,1
"alouje01",1979,1,"HOU","NL",42,43,3,11,4,0,0,10,0,0,6,7,1,0,0,0,4
"ashbyal01",1979,1,"HOU","NL",108,336,25,68,15,2,2,35,0,0,26,70,10,2,3,3,8
"bahnsst01",1979,1,"MON","NL",55,14,2,1,0,0,1,2,0,0,0,5,0,0,0,0,0
"bairdo01",1979,1,"CIN","NL",65,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"bakerdu01",1979,1,"LAN","NL",151,554,86,152,29,1,23,88,11,4,56,70,0,1,2,3,16
"benchjo01",1979,1,"CIN","NL",130,464,73,128,19,0,22,80,4,2,67,73,8,0,3,4,11
"berenju01",1979,1,"NYN","NL",5,7,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0
"bergmda01",1979,1,"HOU","NL",13,15,4,6,0,0,1,2,0,0,0,3,0,0,0,0,0
"bevacku01",1979,1,"SDN","NL",114,297,23,75,12,4,1,34,2,5,38,25,2,0,5,6,13
"biittla01",1979,1,"CHN","NL",111,272,35,79,13,3,3,50,1,1,21,23,1,0,0,2,10
"blairpa01",1979,2,"CIN","NL",75,140,7,21,4,1,2,15,0,0,11,27,3,0,2,2,4
"bluevi01",1979,1,"SFN","NL",37,83,7,10,1,0,1,3,0,0,6,35,0,0,8,0,0
"blylebe01",1979,1,"PIT","NL",38,70,1,9,1,0,0,3,0,0,0,33,0,0,15,0,2
"boonebo01",1979,1,"PHI","NL",119,398,38,114,21,3,9,58,1,4,49,33,9,2,4,1,9
"bowala01",1979,1,"PHI","NL",147,539,74,130,17,11,0,31,20,9,61,32,5,1,12,6,11
"brettke01",1979,2,"LAN","NL",30,11,0,3,0,0,0,2,0,0,0,2,0,0,0,0,1
"brocklo01",1979,1,"SLN","NL",120,405,56,123,15,4,5,38,21,12,23,43,1,3,0,5,7
"bucknbi01",1979,1,"CHN","NL",149,591,72,168,34,7,14,66,9,4,30,28,6,2,1,4,16
"burrira01",1979,1,"CHN","NL",14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"burrira01",1979,3,"NYN","NL",4,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
"burroje01",1979,1,"ATL","NL",116,397,49,89,14,1,11,47,2,2,73,75,7,3,0,2,14
"cabelen01",1979,1,"HOU","NL",155,603,60,164,30,5,6,67,37,18,21,68,7,3,2,1,18
"candejo01",1979,1,"PIT","NL",33,68,0,9,4,0,0,6,0,0,1,18,0,0,8,0,4
"carbobe01",1979,1,"SLN","NL",52,64,6,18,1,0,3,12,1,0,10,22,0,0,0,2,0
"cardejo02",1979,1,"PHI","NL",29,48,4,10,3,0,0,9,1,0,8,8,1,0,0,0,3
"cardejo02",1979,2,"NYN","NL",11,37,8,11,4,0,2,4,1,0,6,3,0,1,0,0,0
"carltst01",1979,1,"PHI","NL",36,94,9,21,3,0,0,10,1,0,3,17,0,1,2,1,4
"cartega01",1979,1,"MON","NL",141,505,74,143,26,5,22,75,3,2,40,62,3,5,2,7,11
"cedence01",1979,1,"HOU","NL",132,470,57,123,27,4,6,54,30,13,64,52,8,3,3,9,15
"ceyro01",1979,1,"LAN","NL",150,487,77,137,20,1,28,81,3,3,86,85,8,2,0,4,11
"clarkja01",1979,1,"SFN","NL",143,527,84,144,25,2,26,86,11,8,63,95,6,1,1,6,9
"colemjo05",1979,1,"SFN","NL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"colemjo05",1979,2,"PIT","NL",10,5,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0
"collida02",1979,1,"CIN","NL",122,396,59,126,16,4,3,35,16,9,27,48,2,2,3,1,6
"conceda01",1979,1,"CIN","NL",149,590,91,166,25,3,16,84,19,7,64,73,5,0,6,6,18
"cruzjo01",1979,1,"HOU","NL",157,558,73,161,33,7,9,72,36,14,72,66,16,0,1,5,5
"curtijo01",1979,1,"SFN","NL",29,34,3,5,1,0,0,3,0,0,2,9,0,1,6,0,0
"davalvi01",1979,1,"LAN","NL",29,27,2,7,1,0,0,2,2,0,2,0,0,0,0,0,0
"dawsoan01",1979,1,"MON","NL",155,639,90,176,24,12,25,92,35,10,27,115,5,6,8,4,10
"dejesiv01",1979,1,"CHN","NL",160,636,92,180,26,10,5,52,24,20,59,82,1,2,17,2,9
"dilonmi01",1979,2,"CHN","NL",43,36,14,11,0,0,0,1,15,5,2,5,0,0,0,0,0
"driesda01",1979,1,"CIN","NL",150,515,72,129,24,3,18,75,11,5,62,77,11,3,2,7,6
"easlemi01",1979,1,"PIT","NL",55,54,8,15,1,1,2,11,0,1,8,13,0,0,0,0,0
"ellisdo01",1979,2,"NYN","NL",17,26,2,2,0,0,0,1,0,0,1,7,0,0,1,0,0
"ellisdo01",1979,3,"PIT","NL",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evansda01",1979,1,"SFN","NL",160,562,68,142,23,2,17,70,6,7,91,80,14,2,1,5,6
"fergujo01",1979,1,"LAN","NL",122,363,54,95,14,0,20,69,1,0,70,68,6,2,2,5,10
"fingero01",1979,1,"SDN","NL",54,12,1,1,0,0,0,2,0,0,0,2,0,0,1,0,0
"foliti01",1979,1,"NYN","NL",3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"foliti01",1979,2,"PIT","NL",133,525,70,153,23,1,1,65,6,5,28,14,0,9,19,6,7
"forscbo01",1979,1,"SLN","NL",33,73,7,8,2,2,0,5,0,0,5,17,0,0,4,2,1
"forscke01",1979,1,"HOU","NL",26,58,4,8,1,0,0,3,0,0,4,22,0,0,6,0,1
"forstte01",1979,1,"LAN","NL",17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fostege01",1979,1,"CIN","NL",121,440,68,133,18,3,30,98,0,2,59,105,7,3,0,3,11
"frymawo01",1979,1,"MON","NL",44,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"garbege01",1979,1,"ATL","NL",68,10,0,3,0,0,0,1,0,0,3,4,0,0,2,0,0
"garneph01",1979,1,"PIT","NL",150,549,76,161,32,8,11,59,17,8,55,74,15,3,2,3,6
"garvest01",1979,1,"LAN","NL",162,648,92,204,32,1,28,110,3,6,37,59,16,2,4,6,25
"geronce01",1979,1,"CIN","NL",123,356,38,85,17,4,4,38,1,1,37,56,11,2,3,2,8
"griffke01",1979,1,"CIN","NL",95,380,62,120,27,4,8,32,12,5,36,39,3,1,0,3,7
"griffto02",1979,1,"SFN","NL",59,14,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0
"grossgr01",1979,1,"PHI","NL",111,174,21,58,6,3,0,15,5,2,29,5,4,0,0,3,3
"guerrpe01",1979,1,"LAN","NL",25,62,7,15,2,0,2,9,2,0,1,14,1,0,0,1,1
"gullibi01",1979,1,"MON","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"harrebu01",1979,1,"PHI","NL",53,71,7,20,6,0,0,7,3,3,13,14,0,1,1,1,1
"hasslan01",1979,2,"NYN","NL",29,22,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1
"hebneri01",1979,1,"NYN","NL",136,473,54,127,25,2,10,79,3,1,59,59,6,8,1,8,7
"hendeke01",1979,1,"CIN","NL",10,13,1,3,1,0,0,2,0,0,0,2,0,0,0,0,0
"hendeke01",1979,2,"CHN","NL",62,81,11,19,2,0,2,8,0,0,15,16,1,1,0,0,1
"hendrge01",1979,1,"SLN","NL",140,493,67,148,27,1,16,75,2,3,49,62,5,0,0,6,17
"hernake01",1979,1,"SLN","NL",161,610,116,210,48,11,11,105,11,6,80,78,5,1,0,7,9
"herrto01",1979,1,"SLN","NL",14,10,4,2,0,0,0,1,1,0,2,2,0,0,0,0,0
"hillma01",1979,1,"SFN","NL",63,169,20,35,3,0,3,15,0,1,26,25,5,0,2,3,5
"holtzke01",1979,1,"CHN","NL",24,43,2,10,3,0,0,1,0,0,2,9,0,0,0,0,0
"hootobu01",1979,1,"LAN","NL",30,75,5,11,3,0,0,5,0,0,1,18,0,0,8,0,0
"houghch01",1979,1,"LAN","NL",42,38,1,6,1,0,0,2,0,0,0,9,0,0,5,0,0
"jacksgr01",1979,1,"PIT","NL",72,9,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"johnsja01",1979,2,"SDN","NL",75,201,10,59,8,2,0,32,1,3,18,21,3,0,4,2,6
"kaatji01",1979,1,"PHI","NL",3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"kingmda01",1979,1,"CHN","NL",145,532,97,153,19,5,48,115,4,2,45,131,7,4,0,8,7
"kisonbr01",1979,1,"PIT","NL",37,55,6,8,2,0,1,6,0,0,1,19,0,0,7,0,2
"kneppbo01",1979,1,"SFN","NL",35,66,6,12,4,0,1,9,0,0,1,24,0,1,9,1,0
"knowlda01",1979,1,"SLN","NL",48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"kraneed01",1979,1,"NYN","NL",82,155,7,36,5,0,2,17,0,1,13,18,2,1,0,5,6
"lacyle01",1979,1,"PIT","NL",84,182,17,45,9,3,5,15,6,1,22,36,2,1,0,3,1
"lampde01",1979,1,"CHN","NL",38,58,2,9,1,0,0,1,0,0,2,9,0,0,7,0,0
"leonaje01",1979,1,"HOU","NL",134,411,47,119,15,5,0,47,23,10,46,68,7,2,3,5,11
"lolicmi01",1979,1,"SDN","NL",27,6,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
"lonboji01",1979,1,"PHI","NL",4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"lopesda01",1979,1,"LAN","NL",153,582,109,154,20,6,28,73,44,4,97,88,4,4,6,3,8
"lummi01",1979,1,"ATL","NL",111,217,27,54,6,0,6,27,0,2,18,34,1,0,5,2,7
"luzingr01",1979,1,"PHI","NL",137,452,47,114,23,1,18,81,3,3,56,103,5,10,0,7,10
"maddoga01",1979,1,"PHI","NL",148,548,70,154,28,6,13,61,26,13,17,71,5,4,1,7,8
"madlobi01",1979,1,"SFN","NL",69,249,37,65,9,2,7,41,11,3,18,19,3,0,1,2,3
"madlobi01",1979,2,"PIT","NL",85,311,48,102,17,3,7,44,21,8,34,22,8,1,2,5,14
"matthga01",1979,1,"ATL","NL",156,631,97,192,34,5,27,90,18,6,60,75,5,0,1,3,6
"mayru01",1979,1,"MON","NL",33,21,2,3,0,0,0,3,0,0,0,8,0,1,1,0,0
"mazzile01",1979,1,"NYN","NL",158,597,78,181,34,4,15,79,34,12,93,74,5,0,0,3,6
"mccarti01",1979,1,"PHI","NL",79,137,13,33,5,1,1,12,2,0,19,12,5,1,2,2,7
"mccovwi01",1979,1,"SFN","NL",117,353,34,88,9,0,15,57,0,2,36,70,2,1,0,3,7
"mcgratu01",1979,1,"PHI","NL",65,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
"mcwilla01",1979,1,"ATL","NL",13,24,4,5,2,0,0,1,0,0,1,14,0,0,2,1,0
"mintogr01",1979,1,"SFN","NL",46,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"mondari01",1979,1,"LAN","NL",12,33,2,10,0,0,0,2,0,0,5,6,0,0,0,0,1
"montawi01",1979,1,"NYN","NL",109,410,36,96,19,0,5,47,0,1,25,48,7,1,1,5,15
"morgajo02",1979,1,"CIN","NL",127,436,70,109,26,1,9,32,28,6,93,45,11,1,3,5,8
"motama01",1979,1,"LAN","NL",47,42,1,15,0,0,0,3,0,0,3,4,0,0,2,0,2
"mumphje01",1979,1,"SLN","NL",124,339,53,100,10,3,3,32,8,11,26,39,2,0,6,4,6
"murcebo01",1979,1,"CHN","NL",58,190,22,49,4,1,7,22,2,3,36,20,2,1,1,3,3
"murphda05",1979,1,"ATL","NL",104,384,53,106,7,2,21,57,6,1,38,67,5,2,0,5,12
"murrada01",1979,1,"NYN","NL",58,6,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0
"murrada01",1979,2,"MON","NL",9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"niekrjo01",1979,1,"HOU","NL",38,83,1,10,2,0,0,4,0,0,2,21,0,0,13,1,0
"niekrph01",1979,1,"ATL","NL",44,123,10,24,6,0,0,12,0,0,1,19,0,2,7,1,1
"normafr01",1979,1,"CIN","NL",34,59,2,9,0,0,0,6,0,0,6,22,0,0,6,0,3
"oberkke01",1979,1,"SLN","NL",135,369,53,111,19,5,1,35,4,1,57,35,9,4,1,4,9
"oroscje01",1979,1,"NYN","NL",18,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
"parkeda01",1979,1,"PIT","NL",158,622,109,193,45,7,25,94,20,4,67,101,14,9,0,9,7
"parrila01",1979,1,"MON","NL",153,544,83,167,39,2,30,82,5,1,41,101,11,2,7,1,8
"perezto01",1979,1,"MON","NL",132,489,58,132,29,4,13,73,2,1,38,82,4,3,0,7,14
"perryga01",1979,1,"SDN","NL",32,71,2,6,2,0,1,2,0,0,2,19,0,0,11,0,2
"puhlte01",1979,1,"HOU","NL",157,600,87,172,22,4,8,49,30,22,58,46,8,4,8,2,7
"raineti01",1979,1,"MON","NL",6,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"reardje01",1979,1,"NYN","NL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"reedro01",1979,1,"PHI","NL",61,10,1,3,1,0,0,0,0,0,1,4,0,0,2,0,0
"reuscri01",1979,1,"CHN","NL",38,79,8,13,2,1,0,6,0,1,7,26,0,0,5,0,0
"reussje01",1979,1,"LAN","NL",39,42,4,7,1,0,0,1,0,0,3,19,0,1,3,0,1
"reynocr01",1979,1,"HOU","NL",146,555,63,147,20,9,0,39,12,6,21,49,0,2,34,4,2
"rhoderi01",1979,1,"PIT","NL",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"roberda05",1979,1,"SFN","NL",26,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"roberda05",1979,2,"PIT","NL",21,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"robinbi02",1979,1,"PIT","NL",148,421,59,111,17,6,24,75,13,2,24,81,11,1,4,5,13
"robindo01",1979,1,"PIT","NL",29,49,4,10,0,0,0,3,0,0,3,9,0,0,4,0,0
"rosepe01",1979,1,"PHI","NL",163,628,90,208,40,5,4,59,20,11,95,32,10,2,0,5,18
"roystje01",1979,1,"ATL","NL",154,601,103,164,25,6,3,51,35,8,62,59,0,0,6,7,8
"russebi01",1979,1,"LAN","NL",153,627,72,170,26,4,7,56,6,9,24,43,2,1,14,4,20
"ruthvdi01",1979,1,"PHI","NL",21,41,2,6,0,0,0,0,0,0,2,11,0,2,2,0,0
"sandesc01",1979,1,"MON","NL",34,50,0,8,2,0,0,1,0,0,0,23,0,0,7,0,0
"schatda01",1979,1,"MON","NL",32,51,6,11,1,0,1,8,0,0,6,13,0,0,1,1,1
"schmimi01",1979,1,"PHI","NL",160,541,109,137,25,4,45,114,9,5,120,115,12,3,2,9,13
"seaveto01",1979,1,"CIN","NL",33,76,3,12,3,0,2,8,0,0,1,29,0,0,4,0,2
"simmote01",1979,1,"SLN","NL",123,448,68,127,22,0,26,87,0,1,61,34,22,4,0,8,10
"smithlo01",1979,1,"PHI","NL",17,30,4,5,2,0,0,3,2,1,1,7,0,0,0,0,0
"smithoz01",1979,1,"SDN","NL",156,587,77,124,18,6,0,27,28,7,37,37,5,2,22,1,11
"smithre06",1979,1,"LAN","NL",68,234,41,64,13,1,10,32,6,5,31,50,3,2,0,3,5
"speiech01",1979,1,"MON","NL",113,344,31,78,13,1,7,26,0,0,43,45,10,3,0,1,13
"spilmha01",1979,1,"CIN","NL",43,56,7,12,3,0,0,5,0,0,7,5,2,2,0,0,1
"stargwi01",1979,1,"PIT","NL",126,424,60,119,19,0,32,82,0,1,47,105,12,3,0,6,10
"staubru01",1979,2,"MON","NL",38,86,9,23,3,0,3,14,0,0,14,10,3,0,0,1,3
"sutclri01",1979,1,"LAN","NL",40,85,6,21,3,0,1,17,0,0,1,20,0,0,6,1,4
"suttodo01",1979,1,"LAN","NL",33,77,2,11,0,0,0,3,0,0,1,17,0,0,8,0,1
"tekulke01",1979,1,"PIT","NL",94,15,3,2,0,0,0,1,0,0,1,8,0,0,1,0,0
"templga01",1979,1,"SLN","NL",154,672,105,211,32,19,9,62,26,10,18,91,4,1,2,3,8
"tenacge01",1979,1,"SDN","NL",151,463,61,122,16,4,20,67,2,6,105,106,4,7,1,6,7
"thomade01",1979,1,"LAN","NL",141,406,47,104,15,4,5,44,18,5,41,49,7,5,5,3,9
"tidrodi01",1979,2,"CHN","NL",63,10,0,2,0,0,0,1,0,0,1,2,0,0,2,0,0
"trevial01",1979,1,"NYN","NL",79,207,24,56,11,1,0,20,2,2,20,27,2,1,4,0,8
"trillma01",1979,1,"PHI","NL",118,431,40,112,22,1,6,42,4,7,20,59,3,4,8,4,13
"unserde01",1979,1,"PHI","NL",95,141,26,42,8,0,6,29,2,0,14,33,2,0,1,3,4
"wallide01",1979,1,"HOU","NL",82,147,21,48,8,4,3,31,3,2,17,21,2,0,0,1,2
"watsobo01",1979,1,"HOU","NL",49,163,15,39,4,0,3,18,0,0,16,23,1,0,1,2,3
"welchbo01",1979,1,"LAN","NL",25,19,1,3,0,0,0,3,0,0,0,6,0,1,3,0,0
"whitsed01",1979,1,"PIT","NL",19,13,1,0,0,0,0,0,0,0,1,5,0,0,4,0,0
"whitsed01",1979,2,"SFN","NL",18,32,1,5,0,0,0,2,0,0,0,10,0,0,5,0,0
"winfida01",1979,1,"SDN","NL",159,597,97,184,27,10,34,118,15,9,85,71,24,2,0,2,9
"yeagest01",1979,1,"LAN","NL",105,310,33,67,9,2,13,41,1,0,29,68,8,0,5,2,12
"youngjo02",1979,1,"NYN","NL",158,590,90,162,37,5,16,60,18,13,60,84,7,7,4,4,7
"baineha01",1980,1,"CHA","AL",141,491,55,125,23,6,13,49,2,4,19,65,7,1,2,5,15
"bandosa01",1980,1,"ML4","AL",78,254,28,50,12,1,5,31,5,3,29,35,2,1,3,4,7
"bannifl01",1980,1,"SEA","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"baylodo01",1980,1,"CAL","AL",90,340,39,85,12,2,5,51,6,6,24,32,4,11,0,5,9
"belanma01",1980,1,"BAL","AL",113,268,37,61,7,3,0,22,6,3,12,25,0,0,11,0,1
"bellbu01",1980,1,"TEX","AL",129,490,76,161,24,4,17,83,3,1,40,39,11,0,4,0,16
"beniqju01",1980,1,"SEA","AL",70,237,26,54,10,0,6,21,2,3,17,25,0,0,3,1,10
"blairpa01",1980,1,"NYA","AL",12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"boddimi01",1980,1,"BAL","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bosleth01",1980,1,"CHA","AL",70,147,12,33,2,0,2,14,3,2,10,27,3,0,4,1,5
"braunst01",1980,1,"KCA","AL",14,23,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0
"braunst01",1980,2,"TOR","AL",37,55,4,15,2,0,1,9,0,0,8,5,1,0,0,0,2
"brettge01",1980,1,"KCA","AL",117,449,87,175,33,9,24,118,15,6,58,22,16,1,0,7,11
"brettke01",1980,1,"KCA","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"burgmto01",1980,1,"BOS","AL",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"caldwmi01",1980,1,"ML4","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"campabe01",1980,1,"CAL","AL",77,210,32,53,8,1,2,18,10,5,14,33,0,1,7,2,4
"campbbi02",1980,1,"BOS","AL",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cardejo02",1980,2,"KCA","AL",25,53,8,18,2,0,0,5,0,0,5,5,0,0,0,3,0
"carewro01",1980,1,"CAL","AL",144,540,74,179,34,7,3,59,23,15,59,38,7,1,9,3,15
"ceronri01",1980,1,"NYA","AL",147,519,70,144,30,4,14,85,1,3,32,56,2,6,8,10,14
